sr_haical,2015-08-27 08:38:41,,"Follow: @sr_haical .

Please avoid unnecessary movements and stay at home.
.
.
#stayhealthy
#staystrong #staysafe… https://t.co/puxHawnT26"
interlokin,2012-08-13 15:15:19,Torbalı,When #italy doesnt understand #corona; we were happy. Now it is happening #turkey🇹🇷. Maybe already happened. #tbt @… https://t.co/72ox1gdpBS
carla_mireles,2013-03-16 01:23:38,"Los Angeles, CA","Feeling under the weather &amp; not sure whether it's the cold, flu, or the actual corona virus..here's a very helpful… https://t.co/KCz4MKPtPs"
funderburk_md,2016-01-10 18:15:59,"New York, NY",Quarantine Day 3: Time for a Corona cut! 😬 💇🏻‍♂️ @ Upper East Side https://t.co/OHlTUUbNkh
seanjohnsonarts,2012-02-02 21:52:37,"Houston, TX","#🤣😂🤣 #corona #2020belike #seanjohnsonarts @ Houston, Texas https://t.co/xAgX4fB2w0"
drewclayden,2009-05-29 18:49:21,United Kingdom,Throwing caution to the wind! Stay safe! #coronavirus #staysafe #corona #lager @ 33 Gilpins Gallop https://t.co/4zo37c2c5N
JIMBO__SLICE88,2009-06-26 07:42:59,"Norwalk, CA","Monsters and flaming hots can stop the corona
.
.
.
#outbreak #stock #stockingup #pandemic #monster… https://t.co/7x3baeK6Xn"
Weeklyvoice,2010-03-30 17:43:21,Toronto,This ‘corona’ in Kerala has become cynosure of all eyes: Kochi:  The word corona across the globe is now the most d… https://t.co/3vC0464agy
DougUhlmann,2012-07-30 22:01:07,,My son is manufacturing corona target plates. Get out the 22 and take your immediate family and  do some target pra… https://t.co/gbw1tElzlH
Barava81,2015-12-26 21:37:21,"New York, USA","Some more videos 📹 to ease your quarantine...
#laugh #lol #videos #corona #time #socialdistancing #togetherwestrong… https://t.co/O75b4AOjts"
Ms_Super_Titch,2009-02-06 15:03:15,"Birmingham, UK",Next up on the #InInMovement me and pops at #MarchoftheMods at home #vinyl spinning #fishandchipsupper #corona… https://t.co/7orzEOVeVh
CrossFitOdyssy,2013-05-24 16:35:58,"Dallas, TX","Corona At-Home Workout Day 9
* if you are interested in more intensive workouts based upon YOUR goals, limitations… https://t.co/0ULUQEzGWP"
Focus_Boudoir,2020-03-02 22:10:10,"Tulsa, OK","A quick note.  A lot of the models and photographers that you follow and admire, are struggling right now.  Most ha… https://t.co/rEP2P1dbdQ"
Pinin_d,2009-02-27 11:20:02,Herne Hill,"Self isolates means finding a Forrest and enjoying the real world around us! 

#corona #2020 #discover @ Westerham https://t.co/dvf7XrfvFX"
JohannesKammler,2011-10-19 15:45:32,"Stuttgart, Deutschland","Happy birthday, J. S. Bach! 🥳
•••
This picture is from last year‘s St. Matthew Passion on Good Friday at the Philha… https://t.co/Hjsg39XbGl"
MRJoseSol,2013-07-23 11:52:07,Wiltshire ,Our lives are on hold now due to the Corona Virus but life will go on and we have to be ready in that moment! Big h… https://t.co/3AD22l1df3
gdublewd,2013-09-06 20:47:19,Mountain Ash,Corona may have closed the pubs but thanks to the Square &amp; Compass Inn takeaway service for tip top pub grub!… https://t.co/2WiVlylCmW
MarilynMarriott,2009-07-06 11:41:26,London,"Empty Streets 😷🦠🤞🇬🇧 
•
•
•
•
•
•
•
#corona #coronavirus #knightsbridge  #luxury #fashion #fashionista… https://t.co/W5Qm6D1XVE"
CiroGutzmen,2010-01-21 06:12:48,"New York, NY","Brooklyn bridge empty, but alive.

#coronavirus #corona #nyc #newyork #newyorkcity #newyork_ig #ny #nycphotographer… https://t.co/pT8hjjSpU9"
DJFlexxDC,2009-06-25 23:01:59,Washington D.C.,Tonight 9pm we keep it going @rewickedestband live-stream Facebook @wpgc @radionationdjs #rareeasence #gogo… https://t.co/9LAbSoKUJI
tnaga_gh,2018-03-11 08:55:44,"Abeadzi Domenasi, Ghana","#Stayhomechallenge
Life without football is like
Corona virus with sanitizer @ East Legon, Accra-Ghana https://t.co/HyumlHe5kp"
CodyTheCreative,2011-07-25 23:30:53,"Los Angeles, CA","""Corona Lisa""
·
During these crazy times, I'm mixing things up a bit with some digital series', and some current ev… https://t.co/Q94hxwB7BA"
ricky43517155,2016-04-16 20:01:51,"Los Angeles, CA","No Corona Virus on My Bus..! @ Los Angeles, California https://t.co/i23NNGvZRe"
DJInvisible313,2009-04-21 20:35:15,ON The Road,Corona Quarantined films presents... THE QUARANTINED AND THE FURIOUS! Staring The Hollier Kids. #teamhollier… https://t.co/5zEwIKdHX8
KdotLAOfficial,2011-11-28 02:32:17,United States,"SWIPE LEFT FOR A LAUGH 😅🥴....!
New Single OUT NOW‼️ Link in bio.
•
CORONA FREE (cop this quarantine)
Graphics By: g… https://t.co/g02Y3qEDjn"
feedthepudge,2017-02-08 21:25:56,"Seattle, WA","I know y’all have heard about COVID-19, but have you heard of Corona 15? It’s the 15lbs you gain from eating all yo… https://t.co/fjVmE1MzGX"
SueBentlage,2009-11-15 13:25:18,Vermont,"Corona cookies, corona bread and olive oil (thanks to Erin) and Ukulele lessons. @ Jericho, Vermont https://t.co/DoPwti6d3X"
Mishfish49,2009-08-15 04:12:33,"Cardiff by the Sea, CA",My favorite donut shop is closing while corona virus runs it's course. Doing my part to help the local businesses.… https://t.co/iyXDHtSilM
UPLproject,2019-03-03 08:53:49,"Dordrecht, The Netherlands",Beauty behind the mask. Portrait shot taken at a coffee fair near Chiang Mai before the Corona outbreak. You can se… https://t.co/lJjdC9WEU0
StreetJelly,2012-03-19 01:15:00,"Sevierville / Knoxville, TN",#LiveStreamMusic Heino-Fauch Corona may stop the world but not the music https://t.co/eDB9WdV0Y3 #Rock #Folk
bodekjanke,2015-04-22 21:18:12,"Berlin, Germany","😳😳😳 Thanks, All About Jazz for calling my groove “infectious”. I feel kind of guilty now 🎅🏻- but fortunately that q… https://t.co/bmfohFw6IO"
ackihb,2009-03-16 18:12:06,"Bremen, Germany",#blumen #flowers #spring  #2020 #corona #times #stayathome  #nikonphotography #nikon #pic #pictureoftheday… https://t.co/al2sE4JIBA
DevilleRomano,2010-03-22 18:00:06,"Chicago,Illinois",One of the most important things to make sure you re-up on during a #lockdown or #selfseltering is your medications… https://t.co/4BQ8mikdU7
iturkeysaladboy,2015-08-13 23:03:44,"Hull, England",Who needs the pub anyway? Homemade curry and a few tinnies #socialisolation #corona #romance #saturdaynight… https://t.co/OsUBIXMYy7
Carlos_Blitz,2014-05-29 12:53:17,Portugal 🇵🇹,"Stay home! 
Puzzles 😅😝😜🤪🤪😜😝 to  keep the mind away from Corona Vírus 😔😬. em Portugal https://t.co/oCFDfmv0kn"
ashleywells3,2011-05-05 18:22:53,"Cape Town, South Africa",Corona 🦠 making us think of family - we decided to visit my mom’s bench!!! @ Simon's Town https://t.co/JJAn9OhnfB
GregJohnsonH4D,2011-07-28 22:57:26,Canberra,Corona Virus blues: A thorn in the side of humanity! Veitch's Blue Globe Thistle (Echinops ritro) and sunny dahlias… https://t.co/4NJ68SbouP
tejleelawat,2012-07-30 16:47:33,India,Research Articles on Corona virus and reated @ New Delhi https://t.co/IS4TqdU5ic
Corona_NY,2011-08-08 01:49:10,"Corona, NY",Corona NY Sat Mar 21st PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41
emilybini_15,2014-08-07 12:57:01,"Guilderland, NY","Climbing away from corona! @ Manchester, Vermont https://t.co/AUTvdhVwWr"
UPLproject,2019-03-03 08:53:49,"Dordrecht, The Netherlands",Beauty behind the mask. Portrait shot taken at a coffee fair near Chiang Mai before the Corona outbreak. You can se… https://t.co/GUwMQWNBfM
BruDeP,2009-08-27 17:57:04,Pennsylvania,"Corona bored.... 
#socialdistancing @ Union Township, Lawrence County, Pennsylvania https://t.co/QICV575Oix"
AdrianHobson1,2010-08-17 00:42:57,"Shrewsbury, MA","Responsibly social distancing from Corona 🍺 - Drinking a Sol by @HeinekenMexico @ Shrewsbury, MA  — https://t.co/MydGPHeDHN"
ackihb,2009-03-16 18:12:06,"Bremen, Germany",#bürgerpark #spring #frühling #2020 #corona #times #stayathome #staysafe #pic #instagood #pictureoftheday… https://t.co/fJJAX4wiBG
NeiasNmore,2011-02-04 23:28:25,"New York, USA","Locked inside? Anxious? Confused? Losing track of the days?

These are difficult times!
.
.
.
#coronavirus #corona… https://t.co/QyECTEco5q"
NextGen_Jack,2013-01-10 22:53:19,"Lakeland, FL",Porch Enclosure re-screening #porchlife #porchdecor #screenenclosure #screenenclosures #screenenclosurerepair… https://t.co/3GAX36jDoo
billdog69,2008-07-23 10:30:48,"Toronto, Canada",The most tpw7205 warning netflixca has. Some scenes contain “Brie”. #stayhealthy #corona #covid_19… https://t.co/WcjjJMyuFp
stepHeintz,2010-06-30 18:18:28,NYC,"Here’s a break from Corona Content ✨ #photography by @milos_mrbig 📸.  #photoshoot #studiophotography #escape @ ""New… https://t.co/kT2USFHq8e"
JM_schmidt,2009-04-10 15:01:54,Eric Forman's Basement,"Pictures That I Forgot Existed: Part 1
.
A Corona Camera-roll Deep Dive 📸 @ Potchefstroom https://t.co/WZ1Lj4Keh3"
kbudb8,2009-09-15 16:27:28,"Savannah, GA",#socialdistancing at #forsythpark ISNT so bad roseyv #sookie #catsofinstagram #covid_19 #covid #corona #saturday… https://t.co/FHqY50tHJy
sffandd,2017-01-25 22:36:31,"Annapolis, MD",I had no idea this was coming 😮! #ammo #ammosexual #corona #coronavirus #pandemic #apocalypse #hql #ccw #maryland @… https://t.co/v091rpwFW6
marcoatiffahmy,2012-12-22 00:59:56,Ancient Egypt,"Stay safe .. Stay home 🏠🏠🔝
#photooftheday #stayhome #staysafe #egypt #corona #coronavirus #egyptian @ Sohag https://t.co/UvotQZ17LC"
TheStuartTaylor,2010-04-21 20:54:58,"Cape Town, South Africa","#choices
#corona
#quarantine my friends!! @ Cape Town Southern Suburbs, Cape Town https://t.co/inpE2bCmap"
linphilli,2009-08-20 02:51:05,ATL-GEORGIA,Well it’s a Netflix and Chill kinda day and night! Trying to stay Corona free and safe!🙏🏽🙏🏽🍹y’all stay safe out the… https://t.co/OvMUsparaR
jeffshuck,2009-03-07 16:23:13,"Duneland Beach, IN","Well, we got lots of wine for my 50th party. The party got Corona-ed, but we have to do something with the wine...… https://t.co/jlm8DasItw"
Nicolesid1,2008-12-14 20:13:03,"Portland, OR","So I did a thing.... haha. 
.
#cosplay #selfie #corona #quarantine #socialdistancing @ Portland, Oregon https://t.co/UfmZf9pKdm"
LyndsayW,2009-02-14 21:31:14,"Wandsworth, London","Hey Corona, you my take my freedom, but you’ll never take my life (whist the internet still works). Better than Ant… https://t.co/MVTZ1RlOUg"
officialghkasa,2018-08-03 21:17:51,Ghana,"Pray and Fast on Wednesday - Akufo-Addo urges
#president #corona #coronavirus @ Accra, Ghana https://t.co/5nhYwCuGfS"
jspruit,2010-02-16 17:59:28,"Copenhagen, Denmark",Corona virus lockdown- day 11 - Drinking a Limfjordsporter - Double Brown Stout by Thisted Bryghus @ Eberts Villaby… https://t.co/PfUNib1UWo
PresidentTaiwo,2010-04-09 21:13:39,"London, England","To everyone going through difficult moments because of this pandemic virus, may God restore you speedily 🙏🏽
.
.
.
.… https://t.co/d8hdhnMadC"
melsnyc,2014-01-27 02:17:25,New York City,Community Garden on East 7th Street 🌸 (On my way back from a bike ride in East River Park) Corona u can’t stop the… https://t.co/o3C3zt8hew
MayorKhairullah,2009-04-30 04:22:43,"Prospect Park, NJ -حلب",Plenty of social distancing at Hofstra Park. Do not have your children interact with other children up there though… https://t.co/yvVDs8JbR2
jerzeej111,2012-06-05 00:40:46,Planet Earth,😷Imma practice what I preach &amp; keep these chocolate cheeks in da dayum house! You should try it! It’ll help get rid… https://t.co/agZh8n2WVK
sharonyooni,2011-02-23 21:26:11,LA ♡ ATL,"It was the year 2020, B.C. (Before Corona) 🇪🇸 Midnight at the royal palace. The balmy night air always felt noticea… https://t.co/zwjQrdK4KA"
Kinoshitagroup,2012-02-07 04:55:02,"San Francisco, CA",#shelterinplace #shelterinyard fresh air and getting the yard ready for summer..... this the before picture… https://t.co/Vtkxwz8mCa
tunwin22,2009-03-03 21:18:16,"Connecticut, USA",Corona virus blues......remedy - Drinking a Wandering Into the Fog (Simcoe) by Abomination Brewing Company @ Unwins… https://t.co/Vg6olYKMj1
IPARKMUSIC,2009-06-26 03:09:41,La Mirada Ca.,“Remember the time?” #iparkmusic #oobang #corona #coronavirus #safe #love #loveyourself @ IPARK MUSIC CO. https://t.co/6X8Yb9oPkF
siriusbeer,2015-01-10 21:43:54,,#day6 #corona #flyingdogbrewery #gobirds #jerseyshore #saturdayinspiration @ Sirius Beer https://t.co/dOFO2fYJox
arnokamphuis,2009-02-14 20:12:55,"Nijkerk, Nederland","#PuttOut skills challenge!! Pretty difficult 😉 From 3 feet, putt one ball in the normal spot, then, also from 3 fee… https://t.co/P5VbpV2kd6"
T_Ceasar,2009-12-15 02:12:02,"Upper Marlboro, MD, USA","🦠Ms Corona: Well we dont need to talk I just want some dick
😇Me: Get off me. I can't fuck you
🦠Ms Corona: I don't n… https://t.co/FSEzE1fR9G"
luistrikz,2009-06-28 20:25:03,"Los Angeles, CA","Stay home #quarantinechallenge from one Nike to another!!! #playfortheworld #stayinsideplease #corona @ Brooklyn, N… https://t.co/FDAonXKZ30"
TKOTONYMACK,2009-07-20 02:04:51,"Allen, TX","TMACK ELITE/HIDDEN GYM MEMBERS GET READY BC HEAR I COME. 
@TKOTONYMACK 
hidden_gym 
#covid_19 #quarantine #corona @… https://t.co/G6scCqxMYe"
EncycloPeter,2011-03-12 14:41:34,"Huntington, New York","Corona virus day whatever..... getting bored.
Kids left me in the backyard by myself, so I took Alex’s favorite bea… https://t.co/wfpLh00vcA"
G4ETV,2010-09-26 02:23:20,Studio,"Corona Virus can’t fuck up my summer when this shit over I’m 🛫 #StayTuned #YNFUMS @ Detroit, Michigan https://t.co/K1nal7iATM"
amkamelabad,2019-04-16 15:12:24,"Stockholm, Sweden","Nowruz night.

#stayathome #stayhome #corona #coronavirus
#nowruz #1399 #newyear #azeri #azerbaijan🇦🇿 #azerbaijan… https://t.co/85tYbgIMMT"
TahirAkhtar,2009-02-04 02:18:15,"London, England",Proud of my high spirited Theatre team defying Corona Virus @ Basildon University Hospital https://t.co/bRxhNFVrr2
IanJeffreyScott,2011-08-31 20:51:26,"Boston, MA","If you think I’m gonna let corona stop me.. you’re horribly mistaken. #cute @ Medford, Massachusetts https://t.co/EgIAuwuqPS"
WilsonJevelyn,2012-11-13 10:19:39,"London, U.K.",Lights out. The workers at Canary Wharf have gone home and turned off the lights #corona  #coronavirus… https://t.co/PCjaPOTRUf
markycleary,2012-10-17 23:16:46,Peterborough Ontario,"Keep your distance!!

#corona #coronamemes #positiveVibes

@markycleary 
@markycleary 
@markycleary @ Peterborough,… https://t.co/gprV1XXKpr"
ThatsMichaelToU,2009-02-26 01:25:24,"Philadelphia, PA","Corona vibes. Stay colorful. 
.
.
.
#corona #covid_19 #rainbow #kids #quarantine #isolation #art #love #hadtogetair… https://t.co/gviGWD0BvY"
MBurb703,2009-08-17 05:57:37,,I told kstylz1_ all clubs closed no day parties nothin! You Know The VIRUS! meekmill intro anywhere get shit Lit! 😂… https://t.co/0FuBSzGxD1
dofernan,2009-04-27 01:42:44,"ÜT: 19.386245,-99.196671",On 21st of March at 7 p.m. some Berliners came out to their balconies and windows to applaud  for the commitment an… https://t.co/GzaeFN7u3A
markycleary,2012-10-17 23:16:46,Peterborough Ontario,"Damn you corona virus
➖➖➖➖➖➖➖➖➖➖➖➖-
📲Follow  @markycleary 
📲Follow @markycleary 
📲Follow  @markycleary 

°
°
°… https://t.co/52UZy6auVL"
RodRodsteel777,2014-08-16 23:56:54,Orange county CA ,"Just posted a photo @ Corona, California https://t.co/ai5nNN079l"
trentslondon,2012-09-02 12:04:02,90 Leather Lane EC1N 7TT ,Trents London is to remain closed due to the corona virus pandemic until further notice. Wishing everyone good heal… https://t.co/zDroLmilT2
michael75lewis,2017-07-19 21:17:10,"Gainsborough, England","Corona crisis shows need to break from chaos of capitalism 

https://t.co/ZaXPaJqIkx"
anandbhupatiraz,2011-09-29 10:37:21,,#workfromhome #corona #myfleet @ Huddinge https://t.co/TcHgI7mquY
creativelyvero,2019-04-25 12:48:22,,"Found my son’s sketch pad and markers and made some quick heels for myself. “Post Corona vacation shoes” 😩😂
.
.
.
.… https://t.co/z55WLxs859"
genesian61,2019-05-11 18:41:35,"Birkenhead, UK","REASONS I HATE #COVID_19 VIRUS WITH A VENGEANCE #4
.
Sorry, Mr Corona Virus, this is why I really hate you. This is… https://t.co/fgsftgo9Xi"
BIGBEE713,2011-03-14 17:53:07,"Houston,Texas",Stuck inside your 😷 #love #cycle shopnextlevelclothing #apparel #design #mask #life #corona #fight @ Next Level Aut… https://t.co/p2gf1x2JIC
EmmaRoseHurst,2010-10-20 21:01:29,London,"Another reason to love Highbury 

#highbury #highburyandislington #london #neighborhood #community #covid_19… https://t.co/FHcmfxWESm"
janetricks01,2020-02-27 09:29:08,Liberia,"In the wake of this deadly corona virus, we are not resting but to continued to educate our people the need of keep… https://t.co/9dwsiIJiCi"
espressoDOM,2008-02-21 21:18:47,Norcal,Happy 14th kiddo..... Please wish this knucklehead a Happy Birthday message because #corona got us in… https://t.co/5hfYssldXR
YemiConga,2009-07-14 04:41:00,SouthAfrica/Nigeria/USA/Global,"Change is constant, be your brother’s keeper. Wash your hand, stay home if you are sick, self quarantine. Together… https://t.co/EDyJEbVzGq"
REDCEvents,2019-02-13 02:47:05,"Coffs Harbour, New South Wales","Yes, the term ‘Sani Thief’ has now been coined!
This stuff is now like GOLD and is very hard to get hold of for our… https://t.co/k16IgVmgCT"
vhdVivek,2014-02-03 20:33:45,India,"Stay indoors as much as possible. Reason?
.
""But dude, I can roam around because I have a good immune system and I… https://t.co/mjORt94Gpq"
djsigvaldason,2009-06-20 00:30:52,"Virum, Denmark",How are you using your Saturday night in this corona crises? Normaly I would be behind my DJ booth but tonight I'm… https://t.co/By4JLgQB01
